title_length,question_length,accepted_answer_id,question_date,tags,tags_length,view_count,answer_date
27,1816,43671854,2017-04-28 04:10:19.740 UTC,ios|swift|uitableview|firebase|firebase-realtime-database,57,50,2017-04-28 04:13:49.793 UTC
46,1593,43691734,2017-04-28 23:57:22.957 UTC,node.js|amazon-web-services|aws-lambda|aws-sdk|web-worker,57,563,2017-04-29 04:16:58.540 UTC
46,1151,43793392,2017-04-06 16:54:38.567 UTC,optimization|google-api|google-cloud-platform|google-pagespeed,62,1336,2017-05-04 21:55:56.143 UTC
33,606,43543325,2017-04-21 12:28:37.883 UTC,android|android-layout|android-view|android-custom-view|android-attributes,74,849,2017-04-21 12:57:20.820 UTC
54,1208,43542482,2017-04-21 11:04:59.010 UTC,amazon-web-services|amazon-ec2|amazon-rds|elastic-load-balancer,63,82,2017-04-21 12:15:13.510 UTC
28,526,43782352,2017-04-28 11:31:06.100 UTC,android|push-notification|firebase-cloud-messaging|apprtcdemo|apprtc,68,82,2017-05-04 12:01:03.933 UTC
61,2476,43253658,2017-04-06 09:11:55.853 UTC,c#|.net|asp.net-web-api|iis-8|asp.net-web-api-routing,53,2134,2017-04-06 11:18:52.743 UTC
40,1190,11112334,2012-06-04 06:28:53.737 UTC,facebook|url|facebook-like|facebook-opengraph|facebook-apps,59,263,2012-06-20 03:12:45.470 UTC
31,278,10889742,2012-06-04 23:13:30.463 UTC,r,1,301,2012-06-04 23:26:24.890 UTC
17,577,37597898,2016-06-02 16:53:29.593 UTC,sql,3,27,2016-06-02 16:57:52.843 UTC
49,2526,37825677,2016-06-15 03:12:21.383 UTC,c++,3,27,2016-06-15 03:37:15.030 UTC
34,1481,37533220,2016-05-30 20:21:35.603 UTC,php,3,49,2016-05-30 20:25:40.457 UTC
37,578,37824244,2016-06-15 00:24:42.037 UTC,c++,3,109,2016-06-15 00:27:22.053 UTC
22,594,7689157,2011-10-07 14:25:09.293 UTC,vba,3,54,2011-10-07 15:07:14.637 UTC
63,375,7916068,2011-10-27 12:46:52.920 UTC,ant,3,1830,2011-10-27 12:50:25.380 UTC
57,366,8046454,2011-11-08 05:42:19.847 UTC,jsp,3,1382,2011-11-08 05:46:21.510 UTC
39,811,8073965,2011-11-10 01:18:44.520 UTC,php,3,61,2011-11-10 01:26:07.713 UTC
49,1843,8148034,2011-11-16 07:07:42.833 UTC,sql,3,133,2011-11-16 07:19:54.917 UTC
42,783,8255391,2011-11-22 16:33:54.907 UTC,php,3,708,2011-11-24 10:16:11.827 UTC
27,798,20603421,2013-12-16 02:22:44.303 UTC,ocr,3,287,2013-12-16 04:19:15.067 UTC
47,3056,20461273,2013-12-09 00:39:49.517 UTC,css,3,97,2013-12-09 00:45:29.663 UTC
61,1088,65001074,2020-11-25 08:28:38.373 UTC,c++,3,50,2020-11-25 08:36:38.333 UTC
29,192,27646517,2014-12-25 10:35:17.320 UTC,sed,3,34,2014-12-25 10:48:06.950 UTC
36,654,27613941,2014-12-23 04:04:22.933 UTC,php,3,43,2014-12-23 04:07:20.113 UTC
48,2484,27326814,2014-12-06 00:22:39.490 UTC,c++,3,70,2014-12-06 00:25:11.823 UTC
68,908,33321388,2015-10-24 17:44:56.113 UTC,php,3,13,2015-10-24 17:49:45.793 UTC
37,1724,32995869,2015-10-07 15:01:51.830 UTC,c++,3,44,2015-10-07 15:06:15.640 UTC
31,4079,33202642,2015-10-18 19:55:55.243 UTC,php,3,68,2015-10-18 20:05:26.497 UTC
38,996,32959035,2015-10-05 22:37:39.613 UTC,c++,3,76,2015-10-05 22:40:55.250 UTC
32,293,33194882,2015-10-18 06:03:09.160 UTC,awk,3,104,2015-10-18 06:08:24.830 UTC
46,438,32436789,2015-09-07 10:27:20.777 UTC,api,3,359,2015-09-07 10:46:22.753 UTC
110,1323,59122534,2019-12-01 03:55:50.633 UTC,php,3,30,2019-12-01 04:31:01.973 UTC
54,1283,59303057,2019-12-12 10:49:54.750 UTC,c++,3,81,2019-12-12 10:58:05.017 UTC
76,544,60838444,2020-03-24 19:30:26.633 UTC,css,3,15,2020-03-24 20:01:03.367 UTC
31,359,60618659,2020-03-10 11:36:21.713 UTC,coq,3,27,2020-03-10 13:29:58.163 UTC
16,483,18512890,2013-08-29 11:46:24.120 UTC,sas,3,537,2013-08-29 13:52:26.660 UTC
48,972,20882269,2013-09-04 15:08:38.293 UTC,sbt,3,1325,2014-01-02 11:48:54.983 UTC
42,715,18285983,2013-08-17 06:39:51.753 UTC,sql,3,48,2013-08-17 06:48:21.783 UTC
47,764,18324159,2013-08-19 19:09:37.410 UTC,lex,3,77,2013-08-19 22:30:45.653 UTC
47,479,33535901,2015-11-05 02:52:02.570 UTC,php,3,40,2015-11-05 02:57:13.460 UTC
50,649,33756804,2015-11-17 11:36:13.810 UTC,git,3,44,2015-11-17 12:21:36.060 UTC
42,1471,17729477,2013-07-18 16:25:09.747 UTC,sed,3,283,2013-07-18 16:48:35.957 UTC
23,1022,18087515,2013-08-06 18:09:39.603 UTC,c++,3,565,2013-08-06 18:14:45.630 UTC
44,381,17815961,2013-07-23 16:16:03.067 UTC,git,3,93,2013-07-23 16:34:50.050 UTC
27,1385,12292826,2012-09-06 03:01:08.430 UTC,php,3,778,2012-09-06 04:06:16.807 UTC
70,342,12539983,2012-09-22 01:10:37.343 UTC,css,3,32,2012-09-22 01:34:51.467 UTC
30,411,12181328,2012-08-29 14:29:10.663 UTC,php,3,43,2012-08-29 15:23:13.873 UTC
21,615,12061986,2012-08-21 19:45:35.477 UTC,css,3,51,2012-08-21 19:48:22.613 UTC
77,994,12147110,2012-08-27 18:01:43.130 UTC,sql,3,53,2012-08-27 18:03:12.030 UTC
36,2374,12283156,2012-09-05 13:45:53.763 UTC,css,3,71,2012-09-05 13:58:11.570 UTC
56,2004,12026222,2012-08-19 11:33:43.107 UTC,php,3,108,2012-08-19 11:49:27.727 UTC
59,572,12457576,2012-09-17 10:25:51.107 UTC,php,3,111,2012-09-17 10:39:47.607 UTC
35,640,12321425,2012-09-06 13:18:00.613 UTC,sql,3,121,2012-09-06 13:30:59.850 UTC
63,546,37545415,2016-05-31 09:26:24.487 UTC,wix,3,1514,2016-05-31 12:10:28.707 UTC
45,408,803731,2009-04-29 18:31:11.520 UTC,cvs,3,1551,2009-04-29 18:51:24.527 UTC
33,576,937677,2009-06-02 02:23:41.930 UTC,c++,3,145,2009-06-02 02:25:48.213 UTC
51,612,1085856,2009-07-06 07:12:55.560 UTC,vb6,3,1918,2009-07-06 07:53:17.913 UTC
34,3369,1164739,2009-07-21 23:25:35.690 UTC,c++,3,1793,2009-07-22 11:49:53.257 UTC
48,447,9024397,2012-01-26 19:54:37.757 UTC,php,3,217,2012-01-26 19:56:30.480 UTC
77,906,9113146,2012-02-02 13:21:53.163 UTC,php,3,112,2012-02-02 13:28:13.367 UTC
31,177,9189872,2012-02-08 00:45:19.463 UTC,yii,3,420,2012-02-08 08:30:04.477 UTC
48,370,9197537,2012-02-08 16:34:20.110 UTC,css,3,44,2012-02-08 16:35:46.333 UTC
45,1385,9273253,2012-02-14 07:14:10.580 UTC,php,3,53,2012-02-14 07:34:34.297 UTC
37,816,9319521,2012-02-16 21:36:38.717 UTC,vba,3,1050,2012-02-16 21:41:36.670 UTC
19,1423,9538029,2012-03-02 05:48:41.103 UTC,php,3,282,2012-03-02 17:53:32.820 UTC
86,387,9562796,2012-03-05 06:57:27.263 UTC,php,3,86,2012-03-05 07:02:02.050 UTC
55,651,7734309,2011-10-12 01:21:37.497 UTC,git,3,619,2011-10-12 01:24:05.133 UTC
52,835,8221366,2011-11-22 02:23:34.860 UTC,gwt,3,231,2011-11-22 02:50:01.840 UTC
36,992,34479022,2015-12-27 08:58:14.833 UTC,php,3,41,2015-12-27 09:04:48.193 UTC
60,1310,34373948,2015-12-19 17:25:58.203 UTC,git,3,90,2015-12-19 18:25:37.860 UTC
45,644,34492727,2015-12-28 11:23:16.817 UTC,c++,3,96,2015-12-28 11:31:52.633 UTC
58,303,45476170,2017-08-03 06:06:18.057 UTC,php,3,881,2017-08-03 06:12:07.527 UTC
39,1670,20413246,2013-12-05 23:36:54.270 UTC,css,3,2211,2013-12-05 23:50:06.583 UTC
33,2410,20448366,2013-12-07 23:54:07.240 UTC,php,3,263,2013-12-08 00:19:53.593 UTC
62,495,46320446,2017-09-15 10:42:56.330 UTC,sbt,3,37,2017-09-20 11:08:28.450 UTC
39,4987,10123854,2012-04-12 12:37:10.043 UTC,php,3,303,2012-04-12 12:45:48.207 UTC
87,1302,9796124,2012-03-20 22:38:39.690 UTC,php,3,5681,2012-03-20 22:41:53.730 UTC
20,846,10154355,2012-04-14 14:23:04.783 UTC,css,3,53,2012-04-14 14:29:52.120 UTC
56,1623,9969691,2012-04-01 23:32:36.860 UTC,php,3,2139,2012-04-02 00:45:39.917 UTC
46,436,48387276,2018-01-22 17:24:29.713 UTC,rpm,3,375,2018-01-22 17:38:16.180 UTC
50,956,52369212,2018-09-16 11:11:05.670 UTC,sas,3,869,2018-09-17 13:44:20.477 UTC
59,5928,14187788,2013-01-06 19:32:59.763 UTC,wcf,3,3353,2013-01-06 23:07:16.013 UTC
101,460,13787126,2012-12-09 11:44:19.590 UTC,css,3,61,2012-12-09 11:52:14.267 UTC
40,94,13980708,2012-12-20 21:25:52.417 UTC,ios,3,830,2012-12-20 21:25:52.417 UTC
41,934,13910612,2012-12-17 08:23:34.247 UTC,c++,3,68,2012-12-17 08:25:52.223 UTC
44,133,14045691,2012-12-26 20:10:40.617 UTC,vim,3,101,2012-12-26 20:10:40.617 UTC
57,1024,13779943,2012-12-08 17:11:54.207 UTC,css,3,1384,2012-12-08 17:28:26.903 UTC
97,2643,13841712,2012-12-11 20:47:05.370 UTC,sql,3,1408,2012-12-12 14:15:00.137 UTC
70,1640,14032150,2012-12-25 15:24:27.527 UTC,sql,3,129,2012-12-25 16:01:54.060 UTC
27,768,17008980,2013-06-09 10:39:25.413 UTC,php,3,1359,2013-06-09 11:10:33.470 UTC
53,577,16570641,2013-05-15 16:39:44.380 UTC,c++,3,94,2013-05-15 16:42:36.253 UTC
54,380,27859297,2015-01-09 11:02:39.717 UTC,vim,3,1052,2015-01-09 11:13:12.100 UTC
45,573,27962669,2015-01-15 11:41:33.477 UTC,css,3,38,2015-01-15 11:43:21.163 UTC
49,1187,28006484,2015-01-18 02:06:21.730 UTC,php,3,63,2015-01-18 02:10:36.280 UTC
68,374,27234277,2014-12-01 17:51:08.097 UTC,css,3,39,2014-12-01 17:56:03.883 UTC
43,1115,26874519,2014-11-11 21:00:14.797 UTC,git,3,47,2014-11-11 21:02:51.507 UTC
50,649,26783588,2014-11-06 14:46:37.703 UTC,sas,3,345,2014-11-06 15:48:50.517 UTC
37,561,26976742,2014-11-17 16:02:35.537 UTC,awk,3,350,2014-11-17 16:03:42.173 UTC
35,293,26360328,2014-10-14 07:58:05.720 UTC,gdb,3,8489,2014-10-14 12:00:12.643 UTC
69,252,26776097,2014-11-06 09:32:19.500 UTC,php,3,44,2014-11-06 09:42:30.523 UTC
50,409,29304044,2015-03-27 15:00:00.210 UTC,git,3,32,2015-03-27 15:12:44.857 UTC
38,1670,29438285,2015-04-03 12:33:42.347 UTC,jsp,3,290,2015-04-03 19:13:47.937 UTC
41,741,29631636,2015-04-14 15:35:31.957 UTC,sql,3,53,2015-04-14 15:38:08.757 UTC
25,2963,29505304,2015-04-08 02:39:13.607 UTC,c++,3,623,2015-04-08 03:15:39.753 UTC
42,2378,29189344,2015-03-21 23:36:16.963 UTC,c++,3,114,2015-03-21 23:44:06.893 UTC
55,673,55694496,2019-04-15 17:23:11.777 UTC,vba,3,28,2019-04-15 17:31:10.420 UTC
95,377,56075308,2019-05-10 09:40:17.610 UTC,coq,3,30,2019-05-10 10:04:25.560 UTC
85,727,55968445,2019-05-03 07:54:09.807 UTC,coq,3,58,2019-05-03 10:58:56.210 UTC
107,2010,55934151,2019-05-01 08:45:03.770 UTC,coq,3,80,2019-05-01 09:27:06.180 UTC
46,637,56081075,2019-05-10 11:50:23.217 UTC,rds,3,117,2019-05-10 15:55:39.583 UTC
50,1402,4056363,2010-10-29 22:21:43.873 UTC,php,3,55,2010-10-29 22:29:05.513 UTC
16,298,4087744,2010-11-03 11:06:56.577 UTC,uml,3,71,2010-11-03 13:57:29.647 UTC
45,381,4276187,2010-11-25 10:46:33.633 UTC,php,3,640,2010-11-25 10:50:44.683 UTC
67,1921,4530859,2010-12-25 16:50:11.423 UTC,c++,3,133,2010-12-25 16:52:27.393 UTC
49,954,30601010,2015-06-02 15:58:59.687 UTC,c++,3,93711,2015-06-02 16:00:36.587 UTC
65,930,30985922,2015-06-22 17:02:03.837 UTC,git,3,29,2015-06-22 17:11:56.993 UTC
32,2908,30723920,2015-06-09 05:09:56.840 UTC,php,3,35,2015-06-09 05:51:28.490 UTC
47,962,30771364,2015-06-11 01:56:07.827 UTC,elm,3,2851,2015-06-11 04:03:32.727 UTC
54,638,30856528,2015-06-15 23:18:05.560 UTC,css,3,43,2015-06-15 23:20:01.933 UTC
44,1354,30842896,2015-06-15 10:17:59.433 UTC,sas,3,67,2015-06-15 10:30:05.427 UTC
39,843,30747519,2015-06-10 05:04:49.640 UTC,php,3,94,2015-06-10 05:08:52.503 UTC
54,569,30784015,2015-06-11 14:41:53.913 UTC,ios,3,1151,2015-06-11 14:42:53.663 UTC
58,1721,14567133,2013-01-28 16:54:31.143 UTC,css,3,271,2013-01-28 16:58:22.590 UTC
27,1774,14469192,2013-01-22 22:20:36.517 UTC,css,3,279,2013-01-22 22:25:39.753 UTC
73,289,14601353,2013-01-25 13:07:34.413 UTC,php,3,49,2013-01-30 10:09:22.790 UTC
45,577,35037392,2016-01-27 11:15:01.527 UTC,vim,3,523,2016-01-27 12:28:15.640 UTC
38,1378,34919168,2016-01-21 08:11:05.460 UTC,awk,3,56,2016-01-21 08:54:50.073 UTC
43,2113,35012581,2016-01-26 06:19:47.003 UTC,vb6,3,83,2016-01-26 11:17:19.313 UTC
19,1031,35096514,2016-01-16 17:23:34.703 UTC,vim,3,880,2016-01-30 00:29:58.840 UTC
86,732,34872357,2016-01-19 08:52:32.197 UTC,c++,3,375,2016-01-19 08:55:36.690 UTC
68,790,28972460,2015-03-10 19:13:05.677 UTC,git,3,1063,2015-03-10 19:29:15.177 UTC
77,303,29087547,2015-03-16 21:42:56.070 UTC,npm,3,568,2015-03-16 21:47:02.463 UTC
33,738,29046859,2015-03-14 07:44:06.293 UTC,css,3,70,2015-03-14 08:11:23.110 UTC
85,127,28951295,2015-03-09 20:34:01.917 UTC,sql,3,362,2015-03-09 20:38:43.897 UTC
38,533,28796833,2015-02-27 16:37:37.650 UTC,vim,3,111,2015-03-01 17:42:01.683 UTC
50,577,39951452,2016-10-10 04:27:24.277 UTC,ios,3,123,2016-10-10 04:48:13.897 UTC
30,1283,49712276,2018-04-07 21:19:19.440 UTC,c++,3,107,2018-04-07 21:48:06.970 UTC
62,1302,58073796,2019-09-24 04:46:02.670 UTC,php,3,47,2019-09-24 05:49:05.427 UTC
84,1269,43218963,2017-04-04 22:29:14.133 UTC,css,3,300,2017-04-04 22:46:27.613 UTC
68,501,43021067,2017-03-25 10:05:04.713 UTC,mt4,3,59,2017-03-25 19:37:42.843 UTC
43,965,43184306,2017-04-03 12:02:04.547 UTC,php,3,91,2017-04-03 12:09:27.690 UTC
50,3490,43221441,2017-04-05 03:41:12.093 UTC,php,3,138,2017-04-05 03:45:34.277 UTC
75,1431,16229252,2013-04-26 03:10:21.490 UTC,yii,3,1293,2013-04-26 05:19:56.663 UTC
46,567,16432136,2013-05-08 03:16:03.267 UTC,git,3,32,2013-05-08 03:20:01.033 UTC
54,497,16115598,2013-04-20 01:27:57.880 UTC,c++,3,1340,2013-04-20 01:29:08.820 UTC
82,826,16211352,2013-04-23 19:50:19.967 UTC,waf,3,1095,2013-04-25 09:39:43.130 UTC
34,447,16408645,2013-05-06 22:56:06.620 UTC,sed,3,111,2013-05-06 23:00:15.520 UTC
30,255,16335979,2013-04-30 15:32:22.697 UTC,xsd,3,112,2013-05-02 10:41:12.840 UTC
41,367,48844011,2018-02-17 16:52:01.953 UTC,php,3,33,2018-02-17 17:31:33.787 UTC
31,1519,24167893,2014-06-11 16:18:12.727 UTC,css,3,31,2014-06-11 16:20:54.290 UTC
78,1325,24023118,2014-06-03 18:01:33.187 UTC,vim,3,51,2014-06-03 19:12:22.457 UTC
39,728,24098022,2014-06-07 13:10:13.280 UTC,yii,3,609,2014-06-07 14:01:53.303 UTC
46,338,35801923,2016-03-04 16:40:23.483 UTC,git,3,1084,2016-03-04 17:06:56.223 UTC
26,850,5671530,2011-04-15 01:26:35.827 UTC,php,3,74,2011-04-15 01:30:39.693 UTC
42,1114,5868836,2011-05-03 11:27:59.050 UTC,php,3,64,2011-05-03 11:34:08.350 UTC
54,359,6139928,2011-05-26 13:56:03.453 UTC,xml,3,1179,2011-05-26 14:08:50.200 UTC
64,701,5623199,2011-04-11 13:35:59.170 UTC,tfs,3,1751,2011-04-11 14:55:45.837 UTC
39,627,25321207,2014-08-15 04:17:26.437 UTC,sql,3,789,2014-08-15 04:21:18.163 UTC
50,516,25392871,2014-08-19 20:57:51.760 UTC,css,3,36,2014-08-19 20:59:48.683 UTC
31,733,25422443,2014-08-21 09:02:43.677 UTC,c++,3,2126,2014-08-21 09:12:28.153 UTC
47,180,37079428,2016-05-06 18:33:18.427 UTC,wpf,3,44,2016-05-06 18:48:00.483 UTC
85,1388,37121327,2016-05-09 09:29:49.370 UTC,git,3,49,2016-05-09 16:52:47.440 UTC
43,1052,37009179,2016-05-03 15:34:51.050 UTC,kdb,3,326,2016-05-03 16:12:11.567 UTC
66,1499,37149397,2016-05-10 20:53:06.490 UTC,lua,3,106,2016-05-10 21:37:30.653 UTC
35,594,38276925,2016-07-08 23:56:01.030 UTC,css,3,25,2016-07-08 23:57:44.257 UTC
40,355,38784578,2016-08-05 08:08:03.040 UTC,git,3,10001,2016-08-05 08:24:46.727 UTC
38,879,38842040,2016-08-09 04:08:57.173 UTC,php,3,60,2016-08-09 04:24:47.853 UTC
31,2642,38836522,2016-08-08 13:09:21.670 UTC,php,3,89,2016-08-08 18:52:58.850 UTC
51,417,51822944,2018-08-12 03:09:26.147 UTC,svg,3,17,2018-08-13 12:56:47.380 UTC
37,710,13394039,2012-11-15 07:07:13.223 UTC,php,3,262,2012-11-15 08:48:21.257 UTC
24,2105,13290270,2012-11-08 13:32:09.450 UTC,c++,3,266,2012-11-08 13:50:05.010 UTC
51,683,13421730,2012-11-16 17:39:28.567 UTC,git,3,42,2012-11-16 17:43:31.063 UTC
62,1173,13567191,2012-11-23 15:16:20.827 UTC,ios,3,329,2012-11-26 14:46:19.030 UTC
48,1350,13252751,2012-11-06 13:51:09.863 UTC,php,3,88,2012-11-06 14:08:30.300 UTC
78,1922,13219838,2012-11-04 15:00:11.443 UTC,c++,3,90,2012-11-04 15:18:10.507 UTC
39,624,13310603,2012-11-09 15:04:38.680 UTC,ant,3,1152,2012-11-09 15:10:53.070 UTC
67,2221,53510386,2018-11-27 17:55:12.087 UTC,sas,3,313,2018-11-28 00:35:31.100 UTC
42,496,53599815,2018-12-03 18:30:58.603 UTC,ios,3,59,2018-12-03 18:36:45.827 UTC
92,2243,53840783,2018-12-18 20:39:32.783 UTC,c++,3,112,2018-12-18 20:44:50.073 UTC
22,314,41257596,2016-12-21 07:44:23.213 UTC,php,3,45,2016-12-21 07:45:33.667 UTC
64,340,6631735,2011-07-07 04:57:37.270 UTC,ant,3,2504,2011-07-08 23:52:56.303 UTC
39,4495,6709805,2011-07-15 14:54:44.097 UTC,wcf,3,733,2011-07-15 15:54:00.690 UTC
32,779,6800353,2011-07-23 12:15:01 UTC,ant,3,1490,2011-07-23 12:29:34.300 UTC
49,593,6311892,2011-06-10 20:41:05.227 UTC,svn,3,822,2011-06-10 20:46:33.027 UTC
108,415,19648848,2013-10-29 02:51:12.520 UTC,ios,3,14,2013-10-29 02:56:57.093 UTC
32,800,19534181,2013-10-23 06:14:20.943 UTC,c++,3,62,2013-10-23 06:17:56.573 UTC
26,532,19526534,2013-10-22 19:21:20.470 UTC,c++,3,86,2013-10-22 19:23:58.593 UTC
28,859,19462452,2013-10-19 04:42:42.450 UTC,git,3,87,2013-10-19 04:44:46.243 UTC
47,1538,56532682,2019-06-10 19:23:31.190 UTC,sas,3,18,2019-06-10 19:47:18.293 UTC
44,3713,56457887,2019-06-05 09:15:50.113 UTC,css,3,49,2019-06-05 09:35:28.020 UTC
83,1171,56405121,2019-06-01 01:49:56.660 UTC,vim,3,92,2019-06-01 08:37:00.503 UTC
45,1111,56349009,2019-05-28 19:31:28.013 UTC,php,3,114,2019-05-28 19:37:57.187 UTC
22,801,55623616,2019-04-10 14:43:08.397 UTC,zsh,3,1127,2019-04-11 01:58:41.830 UTC
48,1404,42400232,2017-02-22 19:06:59.300 UTC,php,3,50,2017-02-22 19:09:31.067 UTC
68,620,42460871,2017-02-25 19:37:54.253 UTC,sql,3,61,2017-02-25 19:51:54.233 UTC
53,1596,39400484,2016-09-08 21:12:58.610 UTC,php,3,16,2016-09-08 21:27:44.940 UTC
37,325,39587755,2016-09-20 07:03:36.703 UTC,sed,3,21,2016-09-20 07:07:05.710 UTC
31,2809,39295836,2016-09-02 14:54:01.743 UTC,php,3,60,2016-09-02 15:20:15.570 UTC
64,194,39463048,2016-09-13 05:51:09.477 UTC,git,3,7241,2016-09-13 05:55:48.020 UTC
73,274,39474194,2016-09-13 15:12:01.910 UTC,wpf,3,121,2016-09-13 15:49:05.117 UTC
29,207,39500291,2016-09-14 21:44:57.247 UTC,elm,3,387,2016-09-14 21:58:24.123 UTC
56,1962,7211375,2011-08-26 23:00:40.180 UTC,php,3,415,2011-08-26 23:09:42.667 UTC
57,156,7613890,2011-09-21 09:27:48.917 UTC,swt,3,3322,2011-09-30 17:26:13.960 UTC
54,434,7001954,2011-08-09 19:27:34.710 UTC,ios,3,158,2011-08-09 19:40:44.393 UTC
39,272,20811272,2013-12-28 05:06:33.660 UTC,c++,3,68,2013-12-28 05:14:21.707 UTC
47,104,21261859,2014-01-21 15:06:09.567 UTC,lua,3,113,2014-01-21 15:08:37.990 UTC
40,890,15428905,2013-03-15 09:32:26.427 UTC,sql,3,42,2013-03-15 09:36:01.813 UTC
33,995,15230312,2013-03-05 16:55:50.980 UTC,php,3,814,2013-03-05 17:29:21.493 UTC
24,550,15282905,2013-03-07 22:10:58.460 UTC,rvm,3,64,2013-03-07 22:20:32.510 UTC
31,391,15124106,2013-02-27 22:28:17.530 UTC,php,3,65,2013-02-27 22:52:33.660 UTC
64,213,15065153,2013-02-25 09:56:49.753 UTC,wpf,3,1603,2013-02-25 10:45:20.437 UTC
53,380,15387775,2013-03-13 14:13:04.730 UTC,php,3,78,2013-03-13 14:13:54.557 UTC
52,1804,14976349,2013-02-20 09:16:53.533 UTC,css,3,90,2013-02-20 09:29:04.570 UTC
25,647,15350107,2013-03-11 22:39:00.553 UTC,md5,3,612,2013-03-11 22:46:28.343 UTC
43,2056,15080844,2013-02-26 03:07:36.777 UTC,css,3,1382,2013-02-26 03:26:49.170 UTC
38,1086,15136479,2013-02-28 13:06:30.987 UTC,php,3,126,2013-02-28 13:13:38.823 UTC
90,1106,47925312,2017-12-05 04:41:21.020 UTC,vtk,3,127,2017-12-21 12:45:30.237 UTC
56,560,47567188,2017-11-29 14:50:10.330 UTC,tfs,3,654,2017-11-30 06:30:17.283 UTC
67,298,63263183,2020-08-05 10:13:00.873 UTC,c++,3,22,2020-08-05 10:26:04.410 UTC
83,822,31318278,2015-07-02 09:18:32.950 UTC,git,3,54,2015-07-09 13:00:49.093 UTC
61,447,31366786,2015-07-12 10:22:17.947 UTC,php,3,95,2015-07-12 10:28:11.247 UTC
68,1778,13010875,2012-10-18 13:48:15.793 UTC,ios,3,318,2012-10-22 11:51:22.647 UTC
34,511,13065162,2012-10-24 21:54:02.387 UTC,xna,3,603,2012-10-25 09:05:34.097 UTC
35,239,13172424,2012-11-01 06:59:05.417 UTC,gcc,3,121,2012-11-01 07:01:20.933 UTC
79,1092,12879162,2012-10-14 03:46:15.050 UTC,php,3,135,2012-10-14 03:55:25.783 UTC
51,1167,45047321,2017-07-10 11:54:24.397 UTC,php,3,44,2017-07-12 02:25:46.857 UTC
42,289,26136678,2014-10-01 07:47:18.647 UTC,php,3,278,2014-10-01 07:56:06.943 UTC
26,263,26127781,2014-09-24 14:33:47.130 UTC,gwt,3,65,2014-09-30 18:36:51.833 UTC
72,1141,25880878,2014-09-17 01:02:02.263 UTC,ios,3,375,2014-09-17 01:26:45.437 UTC
36,1736,31681285,2015-07-28 15:27:16.417 UTC,php,3,30,2015-07-28 15:48:21.317 UTC
61,749,31740669,2015-07-31 07:35:10.417 UTC,php,3,34,2015-07-31 07:38:52.173 UTC
88,3378,31791305,2015-07-30 14:08:44.683 UTC,ios,3,1577,2015-08-03 15:34:41.047 UTC
98,761,31714099,2015-07-28 02:05:01.233 UTC,irc,3,10806,2015-07-30 02:10:51.307 UTC
43,549,52933532,2018-10-22 16:01:48.220 UTC,php,3,31,2018-10-22 16:08:50.200 UTC
97,672,52732228,2018-10-10 03:24:51.220 UTC,css,3,42,2018-10-10 03:35:34.510 UTC
25,661,35521849,2016-02-20 07:40:27.873 UTC,php,3,31,2016-02-20 10:20:31.563 UTC
28,1640,35353707,2016-02-12 02:12:12.780 UTC,php,3,1057,2016-02-12 02:16:45.800 UTC
41,1330,35205117,2016-02-04 15:09:41.983 UTC,jsp,3,54,2016-02-04 15:35:02.380 UTC
81,321,54878760,2019-02-26 04:36:25.420 UTC,git,3,21,2019-02-26 05:08:09.840 UTC
49,266,55157819,2019-03-14 08:07:49.327 UTC,css,3,66,2019-03-14 08:20:52.480 UTC
